task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
1211 -- 1 -- 253 -- 0 -- 670 -- 20.571 -- 0 -- 2
1212 -- 1 -- 291 -- 0 -- 715 -- 8.164 -- 0 -- 2
1215 -- 1 -- 279 -- 0 -- 670 -- 20.77 -- 0 -- 2
1216 -- 1 -- 285 -- 0 -- 715 -- 8.987 -- 0 -- 2
1223 -- 1 -- 288 -- 0 -- 714 -- 9.071 -- 0 -- 2
1225 -- 1 -- 288 -- 0 -- 715 -- 8.243 -- 0 -- 2
1226 -- 1 -- 267 -- 0 -- 670 -- 22.121 -- 0 -- 2
1246 -- 1 -- 280 -- 0 -- 670 -- 22.018 -- 0 -- 2
1250 -- 1 -- 255 -- 0 -- 670 -- 16.788 -- 0 -- 2
1251 -- 1 -- 288 -- 0 -- 670 -- 23.104 -- 0 -- 2
1255 -- 1 -- 243 -- 0 -- 670 -- 20.037 -- 0 -- 2
1257 -- 1 -- 247 -- 0 -- 670 -- 22.602 -- 0 -- 2
1267 -- 1 -- 285 -- 0 -- 715 -- 7.903 -- 0 -- 2
1268 -- 1 -- 276 -- 0 -- 670 -- 19.39 -- 0 -- 2
1277 -- 1 -- 292 -- 0 -- 715 -- 8.293 -- 0 -- 2
1280 -- 1 -- 246 -- 0 -- 670 -- 18.868 -- 0 -- 2
1281 -- 1 -- 288 -- 0 -- 715 -- 7.527 -- 0 -- 2
1283 -- 1 -- 287 -- 0 -- 715 -- 7.801 -- 0 -- 2
1287 -- 1 -- 249 -- 0 -- 670 -- 17.733 -- 0 -- 2
1293 -- 1 -- 245 -- 0 -- 670 -- 17.295 -- 0 -- 2
1295 -- 1 -- 249 -- 0 -- 670 -- 15.622 -- 0 -- 2
1296 -- 1 -- 254 -- 0 -- 670 -- 17.15 -- 0 -- 2
1297 -- 1 -- 182 -- 0 -- 715 -- 8.8 -- 0 -- 2
1301 -- 1 -- 285 -- 0 -- 715 -- 7.891 -- 0 -- 2
1304 -- 1 -- 245 -- 0 -- 670 -- 16.989 -- 0 -- 2
1308 -- 1 -- 285 -- 0 -- 714 -- 8.27 -- 0 -- 2
1311 -- 1 -- 241 -- 0 -- 670 -- 14.254 -- 0 -- 2
1312 -- 1 -- 284 -- 0 -- 715 -- 8.903 -- 0 -- 2
1318 -- 1 -- 281 -- 0 -- 670 -- 21.468 -- 0 -- 2
1323 -- 1 -- 283 -- 0 -- 715 -- 9.009 -- 0 -- 2
1324 -- 1 -- 286 -- 0 -- 670 -- 22.079 -- 0 -- 2
1332 -- 1 -- 286 -- 0 -- 715 -- 7.844 -- 0 -- 2
1333 -- 1 -- 251 -- 0 -- 670 -- 20.245 -- 0 -- 2
1334 -- 1 -- 286 -- 0 -- 714 -- 9.052 -- 0 -- 2
1337 -- 1 -- 251 -- 0 -- 670 -- 20.762 -- 0 -- 2
1341 -- 1 -- 286 -- 0 -- 714 -- 9.197 -- 0 -- 2
1344 -- 1 -- 268 -- 0 -- 670 -- 19.243 -- 0 -- 2
1345 -- 1 -- 289 -- 0 -- 714 -- 8.402 -- 0 -- 2
1346 -- 1 -- 282 -- 0 -- 670 -- 24.416 -- 0 -- 2
1347 -- 1 -- 287 -- 0 -- 714 -- 8.338 -- 0 -- 2
1359 -- 1 -- 275 -- 0 -- 670 -- 20.228 -- 0 -- 2
1365 -- 1 -- 277 -- 0 -- 714 -- 8.529 -- 0 -- 2
1373 -- 1 -- 253 -- 0 -- 670 -- 21.304 -- 0 -- 2
1375 -- 1 -- 286 -- 0 -- 670 -- 22.591 -- 0 -- 2
1378 -- 1 -- 286 -- 0 -- 714 -- 7.809 -- 0 -- 2
1387 -- 1 -- 252 -- 0 -- 670 -- 18.922 -- 0 -- 2
1391 -- 1 -- 283 -- 0 -- 670 -- 17.761 -- 0 -- 2
1394 -- 1 -- 286 -- 0 -- 714 -- 8.825 -- 0 -- 2
1395 -- 1 -- 241 -- 0 -- 670 -- 19.745 -- 0 -- 2
1396 -- 1 -- 232 -- 0 -- 670 -- 19.43 -- 0 -- 2
1405 -- 1 -- 286 -- 0 -- 714 -- 8.168 -- 0 -- 2
1406 -- 1 -- 247 -- 0 -- 670 -- 34.412 -- 0 -- 2
1407 -- 1 -- 284 -- 0 -- 670 -- 21.008 -- 0 -- 2
1408 -- 1 -- 291 -- 0 -- 714 -- 8.364 -- 0 -- 2
1420 -- 1 -- 262 -- 0 -- 670 -- 20.584 -- 0 -- 2
1425 -- 1 -- 288 -- 0 -- 714 -- 8.419 -- 0 -- 2
1427 -- 1 -- 270 -- 0 -- 714 -- 8.217 -- 0 -- 2
1431 -- 1 -- 248 -- 0 -- 670 -- 21.602 -- 0 -- 2
1432 -- 1 -- 292 -- 0 -- 714 -- 8.865 -- 0 -- 2
1433 -- 1 -- 240 -- 0 -- 670 -- 25.199 -- 0 -- 2
1438 -- 1 -- 288 -- 0 -- 714 -- 9.11 -- 0 -- 2
1442 -- 1 -- 266 -- 0 -- 670 -- 22.763 -- 0 -- 2
1445 -- 1 -- 287 -- 0 -- 714 -- 7.968 -- 0 -- 2
1455 -- 1 -- 288 -- 0 -- 670 -- 21.146 -- 0 -- 2
1458 -- 1 -- 287 -- 0 -- 714 -- 9.008 -- 0 -- 2
1464 -- 1 -- 281 -- 0 -- 670 -- 28.26 -- 0 -- 2
1465 -- 1 -- 284 -- 0 -- 714 -- 9.034 -- 0 -- 2
1474 -- 1 -- 288 -- 0 -- 714 -- 8.869 -- 0 -- 2
1477 -- 1 -- 261 -- 0 -- 670 -- 21.454 -- 0 -- 2
1480 -- 1 -- 291 -- 0 -- 714 -- 7.581 -- 0 -- 2
1482 -- 1 -- 291 -- 0 -- 714 -- 8.421 -- 0 -- 2
1484 -- 1 -- 266 -- 0 -- 670 -- 23.223 -- 0 -- 2
1485 -- 1 -- 287 -- 0 -- 714 -- 5.072 -- 0 -- 2
1487 -- 1 -- 286 -- 0 -- 714 -- 8.094 -- 0 -- 2
1495 -- 1 -- 264 -- 0 -- 670 -- 20.22 -- 0 -- 2
1498 -- 1 -- 240 -- 0 -- 670 -- 20.732 -- 0 -- 2
1502 -- 1 -- 240 -- 0 -- 670 -- 20.631 -- 0 -- 2
1504 -- 1 -- 263 -- 0 -- 670 -- 20.016 -- 0 -- 2
1505 -- 1 -- 287 -- 0 -- 714 -- 8.382 -- 0 -- 2
1517 -- 1 -- 289 -- 0 -- 670 -- 21.198 -- 0 -- 2
1519 -- 1 -- 286 -- 0 -- 714 -- 7.837 -- 0 -- 2
1525 -- 1 -- 283 -- 0 -- 714 -- 8.264 -- 0 -- 2
1529 -- 1 -- 246 -- 0 -- 670 -- 19.845 -- 0 -- 2
1530 -- 1 -- 286 -- 0 -- 714 -- 4.981 -- 0 -- 2
1531 -- 1 -- 280 -- 0 -- 670 -- 22.749 -- 0 -- 2
1535 -- 1 -- 252 -- 0 -- 670 -- 18.349 -- 0 -- 2
1539 -- 1 -- 258 -- 0 -- 670 -- 20.981 -- 0 -- 2
1540 -- 1 -- 276 -- 0 -- 670 -- 27.85 -- 0 -- 2
1542 -- 1 -- 257 -- 0 -- 670 -- 19.381 -- 0 -- 2
1546 -- 1 -- 231 -- 0 -- 670 -- 21.568 -- 0 -- 2
1547 -- 1 -- 284 -- 0 -- 714 -- 9.096 -- 0 -- 2
1563 -- 1 -- 288 -- 0 -- 714 -- 6.038 -- 0 -- 2
1572 -- 1 -- 246 -- 0 -- 670 -- 20.142 -- 0 -- 2
1581 -- 1 -- 255 -- 0 -- 670 -- 13.689 -- 0 -- 2
1583 -- 1 -- 277 -- 0 -- 670 -- 16.44 -- 0 -- 2
1585 -- 1 -- 285 -- 0 -- 714 -- 8.472 -- 0 -- 2
1590 -- 1 -- 273 -- 0 -- 670 -- 23.193 -- 0 -- 2
1592 -- 1 -- 278 -- 0 -- 670 -- 13.72 -- 0 -- 2
1595 -- 1 -- 253 -- 0 -- 670 -- 18.077 -- 0 -- 2
1597 -- 1 -- 281 -- 0 -- 670 -- 21.006 -- 0 -- 2
1599 -- 1 -- 270 -- 0 -- 670 -- 14.007 -- 0 -- 2
1601 -- 1 -- 284 -- 0 -- 670 -- 30.145 -- 0 -- 2
1603 -- 1 -- 256 -- 0 -- 670 -- 18.605 -- 0 -- 2
1606 -- 1 -- 253 -- 0 -- 670 -- 20.182 -- 0 -- 2
1608 -- 1 -- 285 -- 0 -- 714 -- 8.205 -- 0 -- 2
1609 -- 1 -- 248 -- 0 -- 670 -- 17.626 -- 0 -- 2
1610 -- 1 -- 285 -- 0 -- 714 -- 8.021 -- 0 -- 2
1613 -- 1 -- 250 -- 0 -- 670 -- 13.862 -- 0 -- 2
1615 -- 1 -- 239 -- 0 -- 670 -- 15.927 -- 0 -- 2
1620 -- 1 -- 267 -- 0 -- 670 -- 19.002 -- 0 -- 2
1624 -- 1 -- 283 -- 0 -- 670 -- 13.745 -- 0 -- 2
1627 -- 1 -- 287 -- 0 -- 714 -- 4.982 -- 0 -- 2
1633 -- 1 -- 4 -- 0 -- 40416 -- 458.626 -- 0 -- 3
1636 -- 1 -- 259 -- 0 -- 670 -- 20.191 -- 0 -- 2
1639 -- 1 -- 275 -- 0 -- 670 -- 16.763 -- 0 -- 2
1643 -- 1 -- 262 -- 0 -- 670 -- 19.753 -- 0 -- 2
1646 -- 1 -- 258 -- 0 -- 670 -- 25.178 -- 0 -- 2
1650 -- 1 -- 248 -- 0 -- 670 -- 20.029 -- 0 -- 2
1651 -- 1 -- 260 -- 0 -- 670 -- 17.269 -- 0 -- 2
1652 -- 1 -- 280 -- 0 -- 670 -- 20.514 -- 0 -- 2
1653 -- 1 -- 5 -- 0 -- 13155 -- 268.317 -- 0 -- 1
1656 -- 1 -- 238 -- 0 -- 670 -- 23.92 -- 0 -- 2
1659 -- 1 -- 251 -- 0 -- 670 -- 21.863 -- 0 -- 2
1660 -- 1 -- 275 -- 0 -- 670 -- 21.243 -- 0 -- 2
1661 -- 1 -- 253 -- 0 -- 670 -- 25.918 -- 0 -- 2
1679 -- 1 -- 255 -- 0 -- 670 -- 17.86 -- 0 -- 2
1680 -- 1 -- 261 -- 0 -- 670 -- 18.206 -- 0 -- 2
1703 -- 1 -- 242 -- 0 -- 670 -- 18.541 -- 0 -- 2
1704 -- 1 -- 252 -- 0 -- 670 -- 16.802 -- 0 -- 2
1708 -- 1 -- 257 -- 0 -- 670 -- 16.4 -- 0 -- 2
1712 -- 1 -- 259 -- 0 -- 670 -- 17.533 -- 0 -- 2
1719 -- 1 -- 258 -- 0 -- 670 -- 16.188 -- 0 -- 2
1720 -- 1 -- 252 -- 0 -- 670 -- 16.625 -- 0 -- 2
1724 -- 1 -- 273 -- 0 -- 670 -- 20.493 -- 0 -- 2
1725 -- 1 -- 250 -- 0 -- 670 -- 16.967 -- 0 -- 2
1726 -- 1 -- 283 -- 0 -- 670 -- 16.305 -- 0 -- 2
1728 -- 1 -- 289 -- 0 -- 670 -- 19.284 -- 0 -- 2
1731 -- 1 -- 278 -- 0 -- 670 -- 17.596 -- 0 -- 2
1735 -- 1 -- 282 -- 0 -- 670 -- 18.578 -- 0 -- 2
1744 -- 1 -- 268 -- 0 -- 670 -- 53.007 -- 0 -- 2
1750 -- 1 -- 243 -- 0 -- 670 -- 15.748 -- 0 -- 2
1760 -- 1 -- 249 -- 0 -- 670 -- 17.856 -- 0 -- 2
1767 -- 1 -- 262 -- 0 -- 670 -- 21.548 -- 0 -- 2
1773 -- 1 -- 285 -- 0 -- 670 -- 25.765 -- 0 -- 2
1779 -- 1 -- 251 -- 0 -- 670 -- 21.191 -- 0 -- 2
1784 -- 1 -- 272 -- 0 -- 670 -- 17.74 -- 0 -- 2
1787 -- 1 -- 283 -- 0 -- 670 -- 19.303 -- 0 -- 2
1790 -- 1 -- 258 -- 0 -- 670 -- 16.127 -- 0 -- 2
1791 -- 1 -- 266 -- 0 -- 670 -- 18.784 -- 0 -- 2
1802 -- 1 -- 282 -- 0 -- 670 -- 16.774 -- 0 -- 2
1804 -- 1 -- 252 -- 0 -- 670 -- 16.303 -- 0 -- 2
1805 -- 1 -- 258 -- 0 -- 670 -- 16.452 -- 0 -- 2
1807 -- 1 -- 251 -- 0 -- 670 -- 19.271 -- 0 -- 2
1809 -- 1 -- 278 -- 0 -- 670 -- 16.433 -- 0 -- 2
1817 -- 1 -- 259 -- 0 -- 670 -- 17.309 -- 0 -- 2
1830 -- 1 -- 237 -- 0 -- 670 -- 22.284 -- 0 -- 2
1835 -- 1 -- 248 -- 0 -- 670 -- 16.523 -- 0 -- 2
1839 -- 1 -- 230 -- 0 -- 670 -- 13.742 -- 0 -- 2
1840 -- 1 -- 248 -- 0 -- 670 -- 14.773 -- 0 -- 2
1842 -- 1 -- 253 -- 0 -- 670 -- 17.386 -- 0 -- 2
1846 -- 1 -- 249 -- 0 -- 670 -- 16.135 -- 0 -- 2
1848 -- 1 -- 259 -- 0 -- 670 -- 17.751 -- 0 -- 2
1849 -- 1 -- 247 -- 0 -- 670 -- 44.771 -- 0 -- 2
1850 -- 1 -- 280 -- 0 -- 670 -- 45.01 -- 0 -- 2
1855 -- 1 -- 239 -- 0 -- 670 -- 24.38 -- 0 -- 2
1856 -- 1 -- 288 -- 0 -- 714 -- 7.486 -- 0 -- 2
1858 -- 1 -- 281 -- 0 -- 714 -- 12.99 -- 0 -- 2
1866 -- 1 -- 265 -- 0 -- 670 -- 20.614 -- 0 -- 2
1867 -- 1 -- 271 -- 0 -- 715 -- 9.62 -- 0 -- 2
1870 -- 1 -- 256 -- 0 -- 670 -- 22.017 -- 0 -- 2
1873 -- 1 -- 285 -- 0 -- 714 -- 8.641 -- 0 -- 2
1874 -- 1 -- 244 -- 0 -- 670 -- 15.222 -- 0 -- 2
1875 -- 1 -- 285 -- 0 -- 714 -- 8.935 -- 0 -- 2
1879 -- 1 -- 285 -- 0 -- 715 -- 9.242 -- 0 -- 2
1884 -- 1 -- 273 -- 0 -- 670 -- 18.901 -- 0 -- 2
1886 -- 1 -- 269 -- 0 -- 670 -- 16.788 -- 0 -- 2
1888 -- 1 -- 287 -- 0 -- 670 -- 23.726 -- 0 -- 2
1889 -- 1 -- 250 -- 0 -- 670 -- 15.592 -- 0 -- 2
1890 -- 1 -- 287 -- 0 -- 715 -- 7.366 -- 0 -- 2
1892 -- 1 -- 287 -- 0 -- 714 -- 7.309 -- 0 -- 2
1897 -- 1 -- 248 -- 0 -- 670 -- 15.655 -- 0 -- 2
1898 -- 1 -- 285 -- 0 -- 714 -- 7.314 -- 0 -- 2
1908 -- 1 -- 282 -- 0 -- 670 -- 18.59 -- 0 -- 2
1909 -- 1 -- 286 -- 0 -- 714 -- 7.296 -- 0 -- 2
1911 -- 1 -- 254 -- 0 -- 670 -- 16.476 -- 0 -- 2
1913 -- 1 -- 265 -- 0 -- 670 -- 17.491 -- 0 -- 2
1930 -- 1 -- 246 -- 0 -- 670 -- 18.725 -- 0 -- 2
1933 -- 1 -- 259 -- 0 -- 670 -- 18.035 -- 0 -- 2
1937 -- 1 -- 243 -- 0 -- 670 -- 16.619 -- 0 -- 2
1939 -- 1 -- 255 -- 0 -- 670 -- 15.249 -- 0 -- 2
1940 -- 1 -- 287 -- 0 -- 714 -- 7.3 -- 0 -- 2
1942 -- 1 -- 286 -- 0 -- 714 -- 7.392 -- 0 -- 2
1950 -- 1 -- 253 -- 0 -- 670 -- 17.963 -- 0 -- 2
1956 -- 1 -- 287 -- 0 -- 714 -- 9.689 -- 0 -- 2
1957 -- 1 -- 254 -- 0 -- 670 -- 15.78 -- 0 -- 2
1959 -- 1 -- 239 -- 0 -- 670 -- 16.776 -- 0 -- 2
1961 -- 1 -- 251 -- 0 -- 670 -- 17.249 -- 0 -- 2
1965 -- 1 -- 285 -- 0 -- 670 -- 20.573 -- 0 -- 2
1972 -- 1 -- 279 -- 0 -- 670 -- 27.494 -- 0 -- 2
1973 -- 1 -- 288 -- 0 -- 714 -- 8.613 -- 0 -- 2
1978 -- 1 -- 286 -- 0 -- 714 -- 9.979 -- 0 -- 2
1989 -- 1 -- 288 -- 0 -- 670 -- 15.651 -- 0 -- 2
1994 -- 1 -- 286 -- 0 -- 714 -- 7.691 -- 0 -- 2
1998 -- 1 -- 287 -- 0 -- 715 -- 7.73 -- 0 -- 2
1999 -- 1 -- 276 -- 0 -- 670 -- 20.649 -- 0 -- 2
2001 -- 1 -- 287 -- 0 -- 715 -- 8.648 -- 0 -- 2
2005 -- 1 -- 286 -- 0 -- 714 -- 7.324 -- 0 -- 2
2011 -- 1 -- 237 -- 0 -- 670 -- 14.851 -- 0 -- 2
2014 -- 1 -- 285 -- 0 -- 715 -- 7.889 -- 0 -- 2
2023 -- 1 -- 287 -- 0 -- 715 -- 8.659 -- 0 -- 2
2024 -- 1 -- 247 -- 0 -- 670 -- 22.899 -- 0 -- 2
2027 -- 1 -- 280 -- 0 -- 714 -- 14.428 -- 0 -- 2
2030 -- 1 -- 241 -- 0 -- 670 -- 22.677 -- 0 -- 2
2032 -- 1 -- 244 -- 0 -- 670 -- 21.559 -- 0 -- 2
2033 -- 1 -- 273 -- 0 -- 670 -- 17.332 -- 0 -- 2
2038 -- 1 -- 284 -- 0 -- 715 -- 9.103 -- 0 -- 2
2044 -- 1 -- 242 -- 0 -- 670 -- 22.587 -- 0 -- 2
2050 -- 1 -- 280 -- 0 -- 670 -- 19.04 -- 0 -- 2
2055 -- 1 -- 277 -- 0 -- 670 -- 17.705 -- 0 -- 2
2059 -- 1 -- 249 -- 0 -- 670 -- 17.85 -- 0 -- 2
2066 -- 1 -- 251 -- 0 -- 670 -- 31.476 -- 0 -- 2
2068 -- 1 -- 257 -- 0 -- 670 -- 22.728 -- 0 -- 2
2075 -- 1 -- 286 -- 0 -- 715 -- 7.402 -- 0 -- 2
2076 -- 1 -- 252 -- 0 -- 670 -- 25.719 -- 0 -- 2
2081 -- 1 -- 243 -- 0 -- 670 -- 22.791 -- 0 -- 2
2082 -- 1 -- 287 -- 0 -- 715 -- 7.373 -- 0 -- 2
2084 -- 1 -- 286 -- 0 -- 714 -- 7.951 -- 0 -- 2
2085 -- 1 -- 243 -- 0 -- 670 -- 37.105 -- 0 -- 2
2088 -- 1 -- 280 -- 0 -- 670 -- 15.44 -- 0 -- 2
2090 -- 1 -- 284 -- 0 -- 670 -- 15.465 -- 0 -- 2
2091 -- 1 -- 287 -- 0 -- 714 -- 7.383 -- 0 -- 2
2093 -- 1 -- 285 -- 0 -- 715 -- 7.948 -- 0 -- 2
2098 -- 1 -- 279 -- 0 -- 670 -- 22.042 -- 0 -- 2
2101 -- 1 -- 287 -- 0 -- 715 -- 7.395 -- 0 -- 2
2102 -- 1 -- 269 -- 0 -- 670 -- 17.752 -- 0 -- 2
2111 -- 1 -- 286 -- 0 -- 670 -- 18.659 -- 0 -- 2
2112 -- 1 -- 288 -- 0 -- 715 -- 7.705 -- 0 -- 2
2116 -- 1 -- 287 -- 0 -- 715 -- 9.24 -- 0 -- 2
2120 -- 1 -- 286 -- 0 -- 715 -- 9.532 -- 0 -- 2
2123 -- 1 -- 292 -- 0 -- 715 -- 9.173 -- 0 -- 2
2125 -- 1 -- 287 -- 0 -- 715 -- 7.745 -- 0 -- 2
2127 -- 1 -- 280 -- 0 -- 715 -- 17.232 -- 0 -- 2
2130 -- 1 -- 246 -- 0 -- 670 -- 16.691 -- 0 -- 2
2131 -- 1 -- 287 -- 0 -- 715 -- 7.655 -- 0 -- 2
2133 -- 1 -- 258 -- 0 -- 670 -- 18.556 -- 0 -- 2
2134 -- 1 -- 291 -- 0 -- 714 -- 8.522 -- 0 -- 2
2140 -- 1 -- 280 -- 0 -- 715 -- 12.533 -- 0 -- 2
2144 -- 1 -- 276 -- 0 -- 670 -- 24.362 -- 0 -- 2
2145 -- 1 -- 277 -- 0 -- 714 -- 10.455 -- 0 -- 2
2146 -- 1 -- 276 -- 0 -- 670 -- 16.635 -- 0 -- 2
2149 -- 1 -- 288 -- 0 -- 715 -- 8.401 -- 0 -- 2
2153 -- 1 -- 287 -- 0 -- 714 -- 7.456 -- 0 -- 2
2154 -- 1 -- 247 -- 0 -- 670 -- 15.77 -- 0 -- 2
2172 -- 1 -- 282 -- 0 -- 670 -- 20.493 -- 0 -- 2
2175 -- 1 -- 182 -- 0 -- 714 -- 10.317 -- 0 -- 2
2189 -- 1 -- 285 -- 0 -- 714 -- 7.731 -- 0 -- 2
2198 -- 1 -- 244 -- 0 -- 670 -- 17.483 -- 0 -- 2
2205 -- 1 -- 277 -- 0 -- 670 -- 17.031 -- 0 -- 2
2208 -- 1 -- 287 -- 0 -- 714 -- 9.303 -- 0 -- 2
2216 -- 1 -- 280 -- 0 -- 714 -- 8.921 -- 0 -- 2
2218 -- 1 -- 287 -- 0 -- 714 -- 7.328 -- 0 -- 2
2219 -- 1 -- 286 -- 0 -- 670 -- 17.217 -- 0 -- 2
2224 -- 1 -- 281 -- 0 -- 670 -- 23.852 -- 0 -- 2
2225 -- 1 -- 287 -- 0 -- 714 -- 7.447 -- 0 -- 2
2226 -- 1 -- 275 -- 0 -- 670 -- 15.912 -- 0 -- 2
2230 -- 1 -- 245 -- 0 -- 670 -- 15.398 -- 0 -- 2
2234 -- 1 -- 307 -- 0 -- 714 -- 17.628 -- 0 -- 2
2236 -- 1 -- 287 -- 0 -- 714 -- 8.718 -- 0 -- 2
2238 -- 1 -- 288 -- 0 -- 714 -- 7.425 -- 0 -- 2
2243 -- 1 -- 257 -- 0 -- 670 -- 17.83 -- 0 -- 2
2250 -- 1 -- 261 -- 0 -- 670 -- 17.697 -- 0 -- 2
2253 -- 1 -- 286 -- 0 -- 714 -- 9.972 -- 0 -- 2
2255 -- 1 -- 276 -- 0 -- 670 -- 31.565 -- 0 -- 2
2259 -- 1 -- 241 -- 0 -- 670 -- 15.975 -- 0 -- 2
2263 -- 1 -- 264 -- 0 -- 670 -- 18.321 -- 0 -- 2
2264 -- 1 -- 285 -- 0 -- 714 -- 9.994 -- 0 -- 2
2270 -- 1 -- 262 -- 0 -- 670 -- 18.646 -- 0 -- 2
2272 -- 1 -- 290 -- 0 -- 670 -- 17.557 -- 0 -- 2
2274 -- 1 -- 267 -- 0 -- 670 -- 38.326 -- 0 -- 2
2281 -- 1 -- 291 -- 0 -- 670 -- 23.699 -- 0 -- 2
2287 -- 1 -- 271 -- 0 -- 670 -- 17.26 -- 0 -- 2
2288 -- 1 -- 282 -- 0 -- 670 -- 18.396 -- 0 -- 2
2289 -- 1 -- 285 -- 0 -- 714 -- 7.684 -- 0 -- 2
2290 -- 1 -- 278 -- 0 -- 670 -- 16.568 -- 0 -- 2
2295 -- 1 -- 293 -- 0 -- 714 -- 8.109 -- 0 -- 2
2296 -- 1 -- 277 -- 0 -- 670 -- 17.355 -- 0 -- 2
2297 -- 1 -- 287 -- 0 -- 714 -- 7.748 -- 0 -- 2
2305 -- 1 -- 249 -- 0 -- 670 -- 22.377 -- 0 -- 2
2306 -- 1 -- 279 -- 0 -- 714 -- 20.495 -- 0 -- 2
2311 -- 1 -- 285 -- 0 -- 714 -- 9.375 -- 0 -- 2
2317 -- 1 -- 285 -- 0 -- 714 -- 9.039 -- 0 -- 2
2318 -- 1 -- 265 -- 0 -- 670 -- 16.536 -- 0 -- 2
2319 -- 1 -- 286 -- 0 -- 714 -- 9.05 -- 0 -- 2
2323 -- 1 -- 285 -- 0 -- 714 -- 7.396 -- 0 -- 2
2324 -- 1 -- 240 -- 0 -- 670 -- 16.421 -- 0 -- 2
2325 -- 1 -- 280 -- 0 -- 714 -- 18.047 -- 0 -- 2
2327 -- 1 -- 287 -- 0 -- 714 -- 7.385 -- 0 -- 2
2328 -- 1 -- 240 -- 0 -- 670 -- 17.161 -- 0 -- 2
2331 -- 1 -- 288 -- 0 -- 714 -- 8.81 -- 0 -- 2
2332 -- 1 -- 262 -- 0 -- 670 -- 14.867 -- 0 -- 2
2333 -- 1 -- 280 -- 0 -- 670 -- 16.17 -- 0 -- 2
2338 -- 1 -- 287 -- 0 -- 714 -- 7.371 -- 0 -- 2
2340 -- 1 -- 287 -- 0 -- 714 -- 7.667 -- 0 -- 2
2346 -- 1 -- 256 -- 0 -- 670 -- 21.831 -- 0 -- 2
2347 -- 1 -- 290 -- 0 -- 714 -- 8.673 -- 0 -- 2
2349 -- 1 -- 288 -- 0 -- 714 -- 8.752 -- 0 -- 2
2357 -- 1 -- 257 -- 0 -- 670 -- 18.682 -- 0 -- 2
2359 -- 1 -- 259 -- 0 -- 670 -- 16.569 -- 0 -- 2
2360 -- 1 -- 286 -- 0 -- 714 -- 7.703 -- 0 -- 2
2361 -- 1 -- 254 -- 0 -- 670 -- 25.423 -- 0 -- 2
2365 -- 1 -- 257 -- 0 -- 670 -- 16.49 -- 0 -- 2
2370 -- 1 -- 247 -- 0 -- 670 -- 18.652 -- 0 -- 2
2372 -- 1 -- 232 -- 0 -- 670 -- 16.115 -- 0 -- 2
2381 -- 1 -- 243 -- 0 -- 670 -- 18.53 -- 0 -- 2
2383 -- 1 -- 261 -- 0 -- 670 -- 26.755 -- 0 -- 2
2384 -- 1 -- 285 -- 0 -- 714 -- 13.241 -- 0 -- 2
2388 -- 1 -- 246 -- 0 -- 670 -- 17.358 -- 0 -- 2
2389 -- 1 -- 286 -- 0 -- 714 -- 7.69 -- 0 -- 2
2391 -- 1 -- 287 -- 0 -- 714 -- 7.684 -- 0 -- 2
2400 -- 1 -- 286 -- 0 -- 714 -- 7.641 -- 0 -- 2
2401 -- 1 -- 240 -- 0 -- 670 -- 15.712 -- 0 -- 2
2402 -- 1 -- 284 -- 0 -- 714 -- 13.241 -- 0 -- 2
2411 -- 1 -- 288 -- 0 -- 714 -- 7.401 -- 0 -- 2
2412 -- 1 -- 247 -- 0 -- 670 -- 23.874 -- 0 -- 2
2413 -- 1 -- 288 -- 0 -- 714 -- 7.619 -- 0 -- 2
2421 -- 1 -- 256 -- 0 -- 670 -- 16.4 -- 0 -- 2
2423 -- 1 -- 281 -- 0 -- 670 -- 24.259 -- 0 -- 2
2424 -- 1 -- 285 -- 0 -- 714 -- 8.734 -- 0 -- 2
2426 -- 1 -- 291 -- 0 -- 714 -- 7.495 -- 0 -- 2
2429 -- 1 -- 256 -- 0 -- 670 -- 16.908 -- 0 -- 2
2430 -- 1 -- 287 -- 0 -- 714 -- 8.146 -- 0 -- 2
2433 -- 1 -- 242 -- 0 -- 670 -- 17.371 -- 0 -- 2
2435 -- 1 -- 261 -- 0 -- 670 -- 16.051 -- 0 -- 2
2436 -- 1 -- 284 -- 0 -- 714 -- 10.017 -- 0 -- 2
2442 -- 1 -- 288 -- 0 -- 714 -- 7.588 -- 0 -- 2
2445 -- 1 -- 286 -- 0 -- 714 -- 7.648 -- 0 -- 2
2453 -- 1 -- 286 -- 0 -- 714 -- 7.635 -- 0 -- 2
2455 -- 1 -- 275 -- 0 -- 670 -- 25.592 -- 0 -- 2
2457 -- 1 -- 277 -- 0 -- 670 -- 25.829 -- 0 -- 2
2458 -- 1 -- 290 -- 0 -- 714 -- 8.942 -- 0 -- 2
2459 -- 1 -- 4 -- 0 -- 40417 -- 448.295 -- 0 -- 3
2461 -- 2 -- 281 -- 0 -- 670 -- 17.979 -- 0 -- 2
2462 -- 1 -- 258 -- 0 -- 670 -- 21.483 -- 0 -- 2
2466 -- 1 -- 244 -- 0 -- 670 -- 20.345 -- 0 -- 2
2467 -- 1 -- 283 -- 0 -- 670 -- 16.55 -- 0 -- 2
2472 -- 1 -- 260 -- 0 -- 670 -- 23.413 -- 0 -- 2
2477 -- 1 -- 263 -- 0 -- 670 -- 17.515 -- 0 -- 2
2480 -- 1 -- 1304 -- 0 -- 657 -- 319.7 -- 0 -- 1
2482 -- 1 -- 248 -- 0 -- 670 -- 13.394 -- 0 -- 2
